order_id,order_date,customer_id,product_id,quantity,unit_price,currency,source_system
130527,24-01-2024,C005820,P00183,2,"802 64,87",USD,SRC_109
130528,10-02-2024,C008605,P99999,1,null,EUR,SRC_71
130529,04-02-2022,,P00024,5,"339 62,94",EUR,SRC_156
130530,2022/08/15,C006890,P00172,2,"693 80,58",PLN,SRC_161
130531,2023-09-25,,P99999,-1,"1465 49,07",PLN,SRC_159
130532,2024.08.09,C005645,P00809,-1,1391,EUR,SRC_48
130533,April 21 2023,,P00062,4,null,EUR,SRC_108
130534,2022/08/17,C000985,P99999,5,910,EUR,SRC_8
130535,2024/04/07,,P99999,3,"1153 88,53",USD,SRC_12
130536,11-01-2022,C008966,P01374,-1,null,PLN,SRC_9
130537,03/01/2022,,P99999,2,null,USD,SRC_82
130538,2022.03.10,,P00710,3,null,PLN,SRC_94
130539,February 28 2023,,P01118,-1,null,USD,SRC_214
130540,2023.12.11,,P99999,1,null,USD,SRC_220
130541,03-04-2024,C006813,P99999,-1,"887 88,91",EUR,SRC_70
130542,28-10-2023,,P99999,-1,"627 24,72",EUR,SRC_184
130543,2022.05.09,,P00167,5,"466 60,84",EUR,SRC_19
130544,2023.03.19,,P99999,-1,null,PLN,SRC_65
130545,2022/12/02,,P01307,-1,1079,USD,SRC_241
130546,2023-12-21,,P01300,3,159,PLN,SRC_212
130547,21/03/2022,,P99999,4,646,USD,SRC_6
130548,2023.12.07,,P99999,4,"550 35,03",USD,SRC_34
130549,2024.03.31,C005425,P99999,1,null,PLN,SRC_227
130550,12/04/2023,C009890,P00834,-1,null,USD,SRC_2
130551,2022.03.21,,P99999,-1,"1088 68,23",PLN,SRC_14
130552,September 21 2022,C004461,P99999,2,null,USD,SRC_156
130553,2022/09/14,,P99999,5,null,PLN,SRC_173
130554,October 13 2022,C007715,P99999,1,888,EUR,SRC_190
130555,2023-07-27,,P01194,-1,1485,PLN,SRC_226
130556,2023.03.29,C008127,P99999,4,227,EUR,SRC_12
130557,2024.11.05,,P99999,5,null,EUR,SRC_207
130558,2024/06/22,,P99999,3,1268,PLN,SRC_27
130559,2023-07-09,,P01037,-1,null,USD,SRC_52
130560,2022/09/17,C005036,P01241,-1,null,USD,SRC_154
130561,15-07-2022,,P01223,5,"1077 17,61",USD,SRC_91
130562,2023.03.03,C001034,P01273,-1,1300,EUR,SRC_115
130563,2022/01/02,,P99999,4,null,PLN,SRC_79
130564,2022.03.22,,P00019,4,"893 61,85",EUR,SRC_223
130565,07/07/2023,,P99999,-1,112,PLN,SRC_120
130566,2022-06-16,,P99999,-1,"559 39,49",EUR,SRC_169
130567,28/04/2022,,P99999,1,null,EUR,SRC_71
130568,20/03/2023,,P00653,5,56,EUR,SRC_118
130569,July 13 2023,,P00991,3,null,USD,SRC_224
130570,2022/03/04,,P01277,-1,"708 27,79",EUR,SRC_153
130571,2023.08.25,,P01021,-1,null,EUR,SRC_152
130572,2023-06-02,C011932,P99999,2,"694 64,71",USD,SRC_86
130573,2023-11-02,C008276,P01461,5,557,PLN,SRC_171
130574,11/07/2023,C003837,P99999,1,null,EUR,SRC_120
130575,2024-03-10,,P01342,3,"457 78,79",PLN,SRC_169
130576,20-09-2022,,P99999,4,null,USD,SRC_155
130577,23-01-2023,,P01411,3,null,PLN,SRC_103
130578,2024/05/28,,P00648,-1,"1325 90,86",PLN,SRC_239
130579,13/08/2023,,P00580,5,null,EUR,SRC_219
130580,January 21 2023,C005356,P99999,4,null,PLN,SRC_179
130581,04/05/2024,,P99999,2,"139 08,83",EUR,SRC_213
130582,2023/04/01,,P01146,5,"563 60,07",EUR,SRC_238
130583,October 23 2022,C001356,P99999,-1,"97 08,88",USD,SRC_26
130584,06/08/2022,,P99999,-1,378,USD,SRC_116
130585,08/03/2023,,P99999,-1,"234 21,60",EUR,SRC_54
130586,June 23 2022,,P99999,-1,null,PLN,SRC_59
130587,17/06/2023,C001711,P00839,2,1367,EUR,SRC_33
130588,March 26 2023,C007024,P01234,-1,null,PLN,SRC_241
130589,2022.12.26,C001700,P99999,5,null,USD,SRC_99
130590,12/11/2022,C008843,P99999,-1,null,PLN,SRC_56
130591,2024.04.17,C000021,P99999,-1,null,PLN,SRC_199
130592,30-01-2023,C007968,P99999,-1,null,PLN,SRC_220
130593,2022.07.09,C004909,P99999,4,null,PLN,SRC_63
130594,2022/05/09,,P99999,3,258,EUR,SRC_65
130595,12-01-2024,C006311,P01057,-1,"179 70,76",PLN,SRC_111
130596,03-09-2024,C008128,P99999,-1,"91 43,01",USD,SRC_206
130597,28/09/2024,,P00306,-1,null,EUR,SRC_7
130598,2022.01.12,,P00797,-1,"366 92,86",EUR,SRC_176
130599,November 14 2024,,P99999,1,1070,PLN,SRC_100
130600,2023/01/14,,P00211,-1,null,PLN,SRC_81
130601,June 16 2023,,P99999,4,865,EUR,SRC_117
130602,10-08-2023,,P01144,-1,1189,PLN,SRC_191
130603,2024-01-14,C006431,P99999,4,991,USD,SRC_102
130604,2023.05.10,,P99999,-1,null,EUR,SRC_239
130605,2022-03-05,C011345,P99999,2,1260,PLN,SRC_207
130606,08-07-2022,C009826,P99999,-1,null,EUR,SRC_186
130607,2023-06-08,C008165,P00864,1,"734 58,95",USD,SRC_175
130608,2022/07/20,C006166,P00304,3,null,EUR,SRC_101
130609,2024.07.09,C010755,P99999,4,"578 52,94",USD,SRC_223
130610,15-09-2023,C004031,P99999,1,null,USD,SRC_189
130611,08-10-2024,,P01067,2,44,PLN,SRC_9
130612,05-06-2024,C004551,P99999,-1,"555 47,55",PLN,SRC_186
130613,2023/12/18,,P00290,-1,"683 74,08",EUR,SRC_191
130614,2022-02-03,C007276,P99999,1,null,USD,SRC_207
130615,11-08-2024,,P00183,-1,"677 44,74",PLN,SRC_135
130616,2023/05/24,,P00439,-1,null,EUR,SRC_147
130617,17/02/2023,,P00703,-1,null,PLN,SRC_17
130618,2023.04.01,,P01253,-1,"665 15,24",PLN,SRC_59
130619,2022.05.16,,P99999,-1,456,USD,SRC_176
130620,30-07-2024,,P99999,2,null,EUR,SRC_77
130621,June 22 2024,,P99999,-1,1088,PLN,SRC_98
130622,February 22 2023,C009639,P99999,3,null,PLN,SRC_95
130623,September 01 2023,,P00478,-1,null,EUR,SRC_145
130624,2024/01/10,C009656,P99999,5,null,PLN,SRC_36
130625,October 01 2022,C003862,P00748,3,"770 55,09",PLN,SRC_34
130626,2024/06/05,,P00992,2,"774 51,60",USD,SRC_151
130627,2022/11/22,,P99999,2,"1371 29,07",EUR,SRC_103
130628,03/05/2024,,P99999,-1,1383,PLN,SRC_202
130629,28/01/2022,,P99999,-1,"1128 98,27",EUR,SRC_75
130630,04/08/2024,,P99999,-1,null,PLN,SRC_213
130631,2023-09-24,,P01102,1,null,USD,SRC_188
130632,08/11/2023,,P01170,-1,"601 95,37",USD,SRC_139
130633,2024.11.19,,P01099,3,"263 85,99",EUR,SRC_160
130634,16/04/2023,,P99999,5,991,USD,SRC_182
130635,18-04-2022,,P01456,2,null,USD,SRC_228
130636,October 11 2023,C010606,P99999,-1,"997 95,08",EUR,SRC_19
130637,17/02/2024,,P99999,-1,null,USD,SRC_93
130638,14/09/2022,,P99999,4,"1353 24,34",EUR,SRC_211
130639,September 23 2022,,P01344,-1,"376 69,35",EUR,SRC_44
130640,13-10-2022,,P00465,-1,"417 04,88",EUR,SRC_239
130641,03-07-2022,,P99999,-1,null,EUR,SRC_191
130642,March 24 2022,C008429,P99999,1,578,USD,SRC_15
130643,2022/10/22,,P01005,-1,"1257 52,21",EUR,SRC_181
130644,2024.08.18,,P99999,-1,null,PLN,SRC_61
130645,27/01/2024,,P01061,3,1354,USD,SRC_66
130646,2023-12-15,,P99999,4,null,EUR,SRC_34
130647,14-06-2023,C000899,P99999,-1,null,EUR,SRC_73
130648,2022/01/20,,P00722,-1,null,EUR,SRC_47
130649,2024.07.09,,P99999,3,"65 31,21",EUR,SRC_224
130650,January 14 2022,,P01166,-1,"1405 03,71",EUR,SRC_149
130651,2024.04.10,,P00021,-1,null,USD,SRC_188
130652,27/01/2024,,P99999,-1,null,EUR,SRC_13
130653,02-03-2023,,P99999,-1,null,EUR,SRC_82
130654,May 03 2023,,P99999,1,"896 65,58",USD,SRC_169
130655,November 14 2024,C003450,P99999,-1,"404 87,40",EUR,SRC_35
130656,2024-04-21,,P99999,5,null,USD,SRC_189
130657,08/12/2022,,P99999,3,"241 57,31",USD,SRC_79
130658,2023/03/03,,P00431,4,null,PLN,SRC_101
130659,26/02/2023,,P01347,5,"1435 48,93",USD,SRC_199
130660,27/02/2024,C010214,P99999,-1,1071,EUR,SRC_20
130661,18/06/2024,,P99999,5,null,USD,SRC_183
130662,2023.06.14,,P99999,-1,null,EUR,SRC_1
130663,2023.03.19,,P00049,-1,null,PLN,SRC_109
130664,2024.04.23,,P99999,5,null,USD,SRC_85
130665,04-01-2024,,P00632,-1,965,USD,SRC_19
130666,2022.09.14,C007547,P00787,-1,null,PLN,SRC_19
130667,23/07/2023,C002345,P99999,-1,937,PLN,SRC_230
130668,20/11/2023,,P99999,1,null,EUR,SRC_213
130669,25/03/2023,,P00720,-1,null,USD,SRC_76
130670,2024-04-23,C006314,P99999,-1,null,USD,SRC_80
130671,2022/06/10,,P99999,1,1470,USD,SRC_247
130672,2022-12-24,C002134,P99999,4,null,USD,SRC_195
130673,2024.12.26,,P99999,5,1187,USD,SRC_240
130674,17-08-2024,,P99999,4,null,USD,SRC_126
130675,2023/08/18,C007179,P99999,-1,null,EUR,SRC_212
130676,25/06/2022,,P00887,3,null,PLN,SRC_212
130677,06/02/2024,,P01364,3,"315 93,30",PLN,SRC_37
130678,April 15 2023,,P00185,5,"995 52,81",EUR,SRC_74
130679,2023/07/13,,P99999,5,1092,EUR,SRC_242
130680,2024/07/14,C006774,P99999,2,null,PLN,SRC_214
130681,2022/07/07,,P00551,2,"1166 82,02",PLN,SRC_108
130682,May 11 2024,C005054,P00331,-1,null,PLN,SRC_184
130683,2024/07/07,,P01383,-1,null,USD,SRC_160
130684,2024.08.29,,P99999,-1,1201,PLN,SRC_185
130685,2022-09-22,,P00273,-1,null,EUR,SRC_241
130686,2024.03.09,,P99999,5,null,EUR,SRC_166
130687,08-12-2022,,P00854,-1,"747 72,34",EUR,SRC_201
130688,14/06/2023,,P00037,-1,null,USD,SRC_250
130689,07/02/2024,,P01112,1,null,PLN,SRC_177
130690,2023.04.23,C002688,P00431,-1,null,EUR,SRC_123
130691,January 12 2023,,P01027,4,"1494 97,00",EUR,SRC_88
130692,2022/05/24,,P00941,-1,"692 57,15",PLN,SRC_166
130693,November 01 2022,,P99999,4,912,EUR,SRC_193
130694,12/04/2022,,P99999,-1,544,PLN,SRC_34
130695,2023/12/11,,P99999,-1,1441,PLN,SRC_66
130696,2023/11/29,,P99999,-1,1161,PLN,SRC_49
130697,10-01-2023,C009759,P99999,-1,1015,PLN,SRC_216
130698,19-07-2022,,P99999,-1,null,EUR,SRC_86
130699,05/06/2023,C005487,P99999,3,null,USD,SRC_3
130700,26/02/2023,,P00953,-1,null,EUR,SRC_156
130701,2023.01.27,,P00500,-1,"1135 40,74",PLN,SRC_248
130702,2022/10/21,,P00960,2,1021,EUR,SRC_74
130703,2023-02-09,,P01091,3,1146,EUR,SRC_89
130704,February 08 2022,C001365,P01074,3,974,EUR,SRC_140
130705,March 31 2024,,P99999,-1,"1346 35,42",USD,SRC_10
130706,2023/01/20,,P99999,-1,null,USD,SRC_141
130707,27-08-2024,,P00437,3,779,PLN,SRC_241
130708,2024.06.17,,P00950,-1,null,EUR,SRC_17
130709,27/02/2024,,P99999,3,null,PLN,SRC_219
130710,20-03-2022,,P00953,2,"670 98,94",PLN,SRC_217
130711,2022-02-28,C009459,P99999,5,1466,PLN,SRC_164
130712,January 27 2024,C007164,P99999,-1,"1320 40,14",USD,SRC_127
130713,25-08-2024,C011124,P99999,3,102,EUR,SRC_201
130714,2023/11/07,,P99999,4,"661 44,70",PLN,SRC_178
130715,November 23 2022,,P01204,1,null,PLN,SRC_211
130716,10-07-2023,,P01406,1,"645 73,17",PLN,SRC_232
130717,31-12-2023,C009052,P99999,-1,389,USD,SRC_13
130718,2023-08-27,C002986,P99999,1,null,EUR,SRC_59
130719,14-05-2023,C010622,P99999,-1,1171,PLN,SRC_225
130720,21/12/2023,,P01240,-1,"1461 70,53",EUR,SRC_223
130721,February 07 2024,C005344,P01325,-1,"1122 41,28",PLN,SRC_211
130722,2023-12-30,,P99999,2,"1116 41,02",EUR,SRC_216
130723,2023.02.24,C003477,P99999,-1,1442,EUR,SRC_80
130724,15-06-2024,,P99999,-1,"478 79,07",USD,SRC_248
130725,14/02/2023,,P00545,3,"1446 54,22",PLN,SRC_102
130726,2022/04/03,,P00509,-1,1408,EUR,SRC_18
130727,August 05 2022,,P99999,3,null,USD,SRC_14
130728,22/02/2022,,P01385,-1,null,EUR,SRC_48
130729,2024-09-15,,P99999,-1,630,USD,SRC_241
130730,March 08 2024,C001228,P00021,2,1148,PLN,SRC_205
130731,25-10-2023,C002128,P99999,-1,1264,EUR,SRC_38
130732,December 22 2023,C011291,P00637,-1,null,EUR,SRC_197
130733,2023/06/25,C011987,P99999,3,"1433 13,70",PLN,SRC_80
130734,21-05-2023,C003462,P00094,-1,"347 19,66",EUR,SRC_228
130735,November 12 2022,C010782,P99999,1,null,EUR,SRC_238
130736,2023.10.17,C010122,P01239,3,null,USD,SRC_41
130737,11-11-2023,,P00296,3,"1494 16,13",EUR,SRC_50
130738,03-09-2023,C001563,P00926,-1,null,USD,SRC_212
130739,2022-01-04,,P01255,-1,"108 25,55",PLN,SRC_70
130740,2024.08.16,,P01028,-1,664,EUR,SRC_71
130741,2023.10.30,,P99999,2,null,EUR,SRC_177
130742,2024/10/30,,P99999,-1,600,PLN,SRC_179
130743,2023-09-10,,P99999,5,"1267 66,24",USD,SRC_82
130744,2024/10/18,C001172,P00230,2,null,PLN,SRC_135
130745,February 04 2024,C010038,P99999,1,"1175 36,85",EUR,SRC_209
130746,2024-03-03,,P99999,2,639,USD,SRC_92
130747,17-11-2022,,P01326,-1,"465 84,67",PLN,SRC_118
130748,2023.07.27,C001101,P00958,-1,null,EUR,SRC_28
130749,2022-07-16,C007083,P99999,-1,405,PLN,SRC_239
130750,2023.11.15,C005013,P00642,-1,null,EUR,SRC_163
130751,21/01/2024,C008673,P00197,3,"823 26,03",EUR,SRC_137
130752,16-03-2024,C008402,P01400,4,"458 75,24",EUR,SRC_150
130753,2022.05.28,,P00700,5,336,PLN,SRC_159
130754,2024/12/05,,P00008,-1,"748 23,46",EUR,SRC_164
130755,2024-03-21,,P99999,5,null,EUR,SRC_178
130756,09/07/2022,,P00826,-1,1430,USD,SRC_51
130757,July 02 2022,,P01134,4,"617 89,52",EUR,SRC_18
130758,30/12/2022,C006422,P00406,-1,null,PLN,SRC_185
130759,2023-11-25,C008543,P99999,5,null,PLN,SRC_224
130760,23/02/2022,,P99999,3,"798 32,65",EUR,SRC_8
130761,2022-01-05,C011097,P00251,-1,504,PLN,SRC_60
130762,2023/11/17,,P99999,-1,"701 75,21",USD,SRC_87
130763,22/09/2023,,P99999,2,781,EUR,SRC_143
130764,2023.07.18,C006130,P99999,1,1456,EUR,SRC_62
130765,2022-08-19,,P01028,4,579,PLN,SRC_138
130766,31-01-2024,C005461,P99999,-1,"81 93,36",USD,SRC_147
130767,2023-01-30,,P99999,-1,1155,PLN,SRC_199
130768,2023/01/09,,P99999,3,1488,PLN,SRC_23
130769,2024-04-22,,P99999,-1,"1031 58,40",USD,SRC_101
130770,2022/04/16,,P99999,2,539,PLN,SRC_245
130771,2024/08/28,,P01035,-1,"766 02,99",USD,SRC_72
130772,February 05 2022,,P00683,-1,null,USD,SRC_219
130773,2024.09.10,,P00703,-1,"26 50,71",USD,SRC_106
130774,July 16 2022,C002343,P99999,-1,null,USD,SRC_161
130775,2023-07-23,,P00012,-1,null,EUR,SRC_162
130776,06/01/2024,,P99999,5,null,PLN,SRC_211
130777,September 13 2022,C008667,P01135,2,null,EUR,SRC_62
130778,2024/07/02,,P99999,-1,"223 04,84",USD,SRC_112
130779,2024.04.29,,P99999,1,530,EUR,SRC_105
130780,16-10-2022,,P99999,-1,null,USD,SRC_151
130781,2022/02/24,C003462,P00552,-1,null,PLN,SRC_59
130782,2023/01/04,C008476,P00500,2,"1362 26,13",PLN,SRC_173
130783,2022/03/08,,P99999,2,723,USD,SRC_16
130784,September 27 2022,,P01053,-1,102,PLN,SRC_131
130785,2022/06/27,,P99999,-1,549,PLN,SRC_77
130786,2023/01/21,C010686,P99999,-1,910,USD,SRC_66
130787,2022/03/09,,P99999,1,null,USD,SRC_246
130788,08-04-2022,,P99999,-1,1005,EUR,SRC_28
130789,13-11-2022,,P99999,-1,835,PLN,SRC_12
130790,28-06-2024,,P99999,2,"755 00,96",USD,SRC_122
130791,2022-06-27,C004408,P00862,2,221,PLN,SRC_161
130792,September 23 2023,C007745,P99999,4,681,PLN,SRC_213
130793,2023/02/11,,P99999,4,"1300 09,76",PLN,SRC_211
130794,21-09-2024,,P00320,-1,"1067 25,57",PLN,SRC_16
130795,05-04-2024,C011897,P99999,-1,537,PLN,SRC_27
130796,2024.12.27,,P00162,4,"1009 62,46",USD,SRC_112
130797,04/07/2024,,P99999,-1,"1232 56,09",USD,SRC_127
130798,20-10-2024,C010557,P99999,4,null,PLN,SRC_156
130799,2024-12-11,,P01290,-1,859,PLN,SRC_9
130800,06-12-2022,,P99999,-1,"1337 09,31",EUR,SRC_206
130801,2024/11/06,C011111,P01493,2,"930 75,99",PLN,SRC_94
130802,26-02-2023,,P00985,-1,null,USD,SRC_205
130803,January 22 2023,C006447,P99999,2,null,PLN,SRC_174
130804,04/10/2024,C010942,P99999,5,null,USD,SRC_32
130805,December 27 2022,C004569,P00461,-1,null,EUR,SRC_250
130806,January 06 2022,,P00286,4,"74 80,49",EUR,SRC_23
130807,2023.09.18,,P00579,1,null,PLN,SRC_23
130808,19-02-2022,,P00923,-1,"889 76,13",EUR,SRC_113
130809,18-06-2024,,P99999,-1,null,USD,SRC_248
130810,28-10-2022,,P99999,4,null,EUR,SRC_148
130811,2023-08-02,,P99999,-1,"981 24,20",USD,SRC_215
130812,2024/03/23,,P00019,3,1122,EUR,SRC_170
130813,2022.11.06,,P99999,4,490,EUR,SRC_137
130814,24-02-2024,C005759,P00054,5,"762 27,41",PLN,SRC_50
130815,18/08/2023,C001834,P99999,-1,null,USD,SRC_153
130816,2022/05/14,,P01028,-1,"960 50,12",PLN,SRC_54
130817,04/06/2022,C005900,P00557,-1,1312,USD,SRC_176
130818,2022/07/28,,P99999,-1,null,EUR,SRC_18
130819,April 08 2023,C002005,P00891,-1,205,PLN,SRC_107
130820,2023/11/12,,P01009,-1,"97 26,83",PLN,SRC_178
130821,24/06/2023,,P99999,-1,null,EUR,SRC_3
130822,2024/09/27,,P99999,1,null,EUR,SRC_113
130823,2023/09/23,C000745,P01050,2,"704 66,16",USD,SRC_234
130824,2023.08.29,,P99999,1,"575 54,68",EUR,SRC_154
130825,2023/02/17,,P00833,4,1185,USD,SRC_247
130826,2022/06/21,,P99999,3,null,PLN,SRC_214
130827,2022/03/07,C008800,P99999,-1,null,PLN,SRC_95
130828,February 10 2024,,P99999,-1,1373,PLN,SRC_130
130829,June 09 2022,C009532,P99999,-1,1007,EUR,SRC_180
130830,02/09/2022,,P00190,2,"695 08,70",USD,SRC_33
130831,27/12/2024,,P99999,1,null,PLN,SRC_46
130832,2023/10/31,C007927,P01406,1,"637 24,27",USD,SRC_223
130833,2024-10-06,,P99999,2,1461,EUR,SRC_45
130834,2024-12-08,,P99999,4,"1136 14,34",PLN,SRC_71
130835,2023/03/10,C006228,P99999,4,112,USD,SRC_207
130836,16-05-2023,,P00735,2,null,PLN,SRC_248
130837,2023.12.09,,P00023,-1,255,PLN,SRC_5
130838,07-06-2023,,P00039,-1,968,USD,SRC_98
130839,2024/03/24,,P00326,5,"1170 59,81",USD,SRC_51
130840,31/07/2023,C004946,P99999,-1,null,EUR,SRC_70
130841,2024.03.08,C002931,P99999,1,null,PLN,SRC_69
130842,2023/07/25,C003261,P00504,1,1329,PLN,SRC_45
130843,20/03/2022,,P99999,-1,null,EUR,SRC_215
130844,2023.02.07,C005328,P99999,-1,null,PLN,SRC_242
130845,April 08 2023,,P99999,3,"157 68,09",USD,SRC_38
130846,2024.12.02,,P99999,-1,"942 86,61",EUR,SRC_33
130847,11-04-2022,C008317,P99999,-1,"514 89,51",PLN,SRC_144
130848,2023.07.18,,P99999,-1,null,PLN,SRC_64
130849,02-10-2022,C004388,P99999,3,"560 89,81",USD,SRC_235
130850,05/02/2024,,P99999,-1,null,EUR,SRC_86
130851,2022-06-06,,P00978,2,"544 59,49",USD,SRC_122
130852,17/07/2022,C003538,P01094,1,null,EUR,SRC_168
130853,15/04/2022,,P01343,2,null,USD,SRC_141
130854,24/11/2022,,P00187,-1,751,EUR,SRC_111
130855,2022-11-14,,P99999,2,339,USD,SRC_65
130856,September 26 2024,,P00992,-1,1304,EUR,SRC_232
130857,24-10-2022,,P01413,4,null,PLN,SRC_9
130858,11/10/2024,,P00510,1,"1289 67,78",PLN,SRC_96
130859,2024/07/05,,P00551,-1,null,PLN,SRC_22
130860,25-05-2024,C011221,P99999,-1,"811 09,67",USD,SRC_191
130861,14-06-2022,,P99999,-1,null,USD,SRC_229
130862,23/11/2023,C006836,P99999,4,null,EUR,SRC_245
130863,2024/10/24,,P99999,2,"1110 71,56",EUR,SRC_149
130864,04-06-2024,C004349,P99999,-1,614,EUR,SRC_240
130865,04-03-2024,C002311,P99999,-1,1379,PLN,SRC_163
130866,22-11-2024,,P99999,2,488,USD,SRC_214
130867,2024-04-24,C011780,P99999,3,1145,PLN,SRC_169
130868,2023/09/25,C009968,P99999,-1,"1265 23,62",EUR,SRC_25
130869,April 25 2023,,P99999,4,1486,PLN,SRC_55
130870,2024-12-22,,P00337,-1,899,EUR,SRC_54
130871,16/08/2023,,P99999,-1,null,EUR,SRC_237
130872,2024.06.26,,P99999,2,null,PLN,SRC_82
130873,08-06-2023,,P00575,-1,"717 01,49",PLN,SRC_54
130874,2023-11-15,C005012,P99999,4,"1016 56,90",USD,SRC_153
130875,2023/12/12,,P00887,2,"309 71,58",EUR,SRC_246
130876,27-07-2023,,P99999,3,null,USD,SRC_100
130877,2023-09-10,,P00606,-1,"363 03,07",USD,SRC_85
130878,December 30 2023,C003131,P99999,-1,null,EUR,SRC_163
130879,05-10-2022,,P00751,-1,"1435 58,42",USD,SRC_59
130880,2022.10.04,C001247,P99999,-1,"1305 60,19",PLN,SRC_140
130881,2024-06-22,C000455,P99999,1,null,EUR,SRC_61
130882,20-04-2024,,P99999,1,402,EUR,SRC_183
130883,19-06-2024,,P01064,-1,null,EUR,SRC_139
130884,March 08 2024,C001188,P99999,-1,"1401 06,70",PLN,SRC_171
130885,2023/10/29,,P00541,3,404,PLN,SRC_139
130886,2023/08/23,,P00325,5,1442,PLN,SRC_81
130887,20-03-2023,,P99999,4,710,EUR,SRC_58
130888,14-01-2022,,P01074,-1,"1065 56,34",PLN,SRC_101
130889,2023-08-24,,P99999,4,null,EUR,SRC_184
130890,06/06/2022,,P00601,1,"83 59,21",PLN,SRC_44
130891,21-06-2022,C004258,P99999,4,323,PLN,SRC_129
130892,28-11-2023,C011264,P00263,-1,null,EUR,SRC_215
130893,19/10/2023,,P99999,5,"238 25,04",PLN,SRC_124
130894,2022.07.31,C006585,P99999,5,"621 84,37",USD,SRC_230
130895,22/08/2024,C009477,P99999,-1,null,PLN,SRC_165
130896,November 08 2023,C002633,P99999,-1,"1260 77,90",PLN,SRC_227
130897,2023/06/13,C011955,P99999,-1,null,USD,SRC_76
130898,2023/08/10,C011556,P01158,-1,"1038 11,23",EUR,SRC_238
130899,2023.11.27,,P00473,3,"429 65,88",PLN,SRC_2
130900,2022.07.18,,P00131,3,"1240 91,95",EUR,SRC_14
130901,2023.10.23,,P99999,-1,700,EUR,SRC_123
130902,2022.11.28,C005186,P01153,-1,null,USD,SRC_199
130903,2023.03.09,,P99999,1,"414 88,56",PLN,SRC_241
130904,24-09-2024,,P99999,4,null,EUR,SRC_243
130905,2023.02.03,C009553,P00531,-1,null,PLN,SRC_241
130906,2023-10-14,,P01490,-1,905,EUR,SRC_142
130907,2024-08-18,,P99999,-1,null,USD,SRC_147
130908,2023/12/11,C010333,P00342,-1,766,PLN,SRC_53
130909,2022-08-12,C006948,P99999,-1,null,EUR,SRC_158
130910,17-05-2024,,P99999,4,"791 97,78",PLN,SRC_74
130911,27-04-2023,C011249,P00167,-1,437,PLN,SRC_153
130912,08/12/2022,C009825,P00871,-1,"849 83,71",PLN,SRC_184
130913,October 03 2024,,P00443,2,452,EUR,SRC_157
130914,2024/09/28,C009640,P99999,2,"1198 72,13",USD,SRC_206
130915,2023/08/20,,P99999,1,162,EUR,SRC_175
130916,2024/12/11,C000117,P01447,-1,"518 01,83",PLN,SRC_117
130917,2022/12/27,,P00665,4,null,EUR,SRC_206
130918,22/09/2024,,P99999,-1,null,USD,SRC_61
130919,December 01 2023,C009602,P01064,2,1427,USD,SRC_34
130920,2024.03.18,C010312,P01095,-1,"791 41,22",PLN,SRC_233
130921,20-12-2022,,P00329,-1,1131,USD,SRC_151
130922,2024.06.05,C006078,P01157,3,333,PLN,SRC_216
130923,03/08/2024,,P99999,-1,1295,PLN,SRC_184
130924,August 26 2024,C010556,P00246,-1,null,USD,SRC_9
130925,2024-01-27,,P99999,-1,"1248 31,03",USD,SRC_241
130926,17/02/2022,,P99999,-1,"580 72,96",USD,SRC_245
130927,2024-11-20,,P99999,3,"1321 41,85",PLN,SRC_199
130928,2022.07.09,C000016,P01384,4,null,EUR,SRC_165
130929,2024/05/03,C011389,P00422,-1,null,EUR,SRC_25
130930,25/07/2023,,P99999,-1,"335 82,99",PLN,SRC_145
130931,2023.05.27,,P99999,5,"486 37,09",PLN,SRC_205
130932,20-06-2024,C002625,P99999,2,399,EUR,SRC_140
130933,2022/06/23,C002626,P99999,-1,null,PLN,SRC_190
130934,2024.03.28,,P99999,2,null,USD,SRC_193
130935,March 20 2023,C001125,P00263,-1,"881 20,22",EUR,SRC_146
130936,2024.04.27,C000070,P99999,-1,"924 60,57",EUR,SRC_19
130937,2023/05/31,,P99999,1,"327 27,73",PLN,SRC_176
130938,2022/02/08,,P99999,-1,322,PLN,SRC_160
130939,2024.02.18,,P01285,-1,null,USD,SRC_105
130940,2022/04/20,C009411,P00918,4,null,USD,SRC_103
130941,2023/01/21,C010981,P99999,3,null,PLN,SRC_186
130942,2023.01.09,C000445,P00262,3,"983 20,89",USD,SRC_239
130943,29/11/2023,,P00280,-1,null,PLN,SRC_51
130944,August 13 2022,,P00026,-1,1188,EUR,SRC_67
130945,2022-06-09,,P99999,2,null,PLN,SRC_30
130946,2022.08.19,C003967,P00545,4,null,PLN,SRC_118
130947,29-11-2023,,P99999,-1,"352 99,23",PLN,SRC_127
130948,2022-08-22,C000990,P01135,4,"38 33,73",EUR,SRC_64
130949,2022.04.26,C006431,P00392,1,"1066 83,59",USD,SRC_203
130950,2022/05/25,C008840,P99999,2,909,PLN,SRC_154
130951,2023/05/01,C006955,P00884,-1,null,PLN,SRC_218
130952,07/11/2022,C001317,P00571,-1,"405 49,27",PLN,SRC_55
130953,2024.12.03,,P99999,-1,"995 75,18",USD,SRC_46
130954,2022.02.18,C001904,P99999,3,null,PLN,SRC_240
130955,10/10/2022,C001272,P99999,5,null,EUR,SRC_209
130956,11/06/2022,,P99999,2,303,USD,SRC_49
130957,2023/12/11,,P00308,-1,null,USD,SRC_54
130958,2022/11/22,,P01194,4,32,USD,SRC_12
130959,November 02 2024,,P00692,-1,694,EUR,SRC_102
