customer_id,customer_name,country,signup_date,source_system
C005848,Customer_5848,United Kingdom,2021/05/30,SRC_4
C005849,Customer_5849,United Kingdom,2019-05-01,SRC_72
C005850,Customer_5850,Germany,2019-06-01,SRC_225
C005851,Customer_5851,United Kingdom,2022-10-21,SRC_130
C005852,Customer_5852,,2021-03-10,SRC_19
C005853,Customer_5853,,2021/05/13,SRC_158
C005854,Customer_5854,Polska,2020/06/25,SRC_87
C005855,Customer_5855,,15-12-2019,SRC_92
C005856,Customer_5856,Germany,2020.09.24,SRC_176
C005857,Customer_5857,,26/10/2021,SRC_12
C005858,Customer_5858,Germany,2022-05-08,SRC_9
C005859,Customer_5859,PL,July 28 2022,SRC_146
C005860,Customer_5860,,2018/02/23,SRC_5
C005861,Customer_5861,FR,22-10-2022,SRC_16
C005862,Customer_5862,Polska,2022/05/04,SRC_113
C005863,Customer_5863,France,2020-12-12,SRC_200
C005864,Customer_5864,United Kingdom,16-05-2023,SRC_69
C005865,Customer_5865,UK,2020/06/11,SRC_50
C005866,Customer_5866,,2021.03.29,SRC_149
C005867,Customer_5867,Germany,2020-07-10,SRC_1
C005868,Customer_5868,FR,July 04 2023,SRC_97
C005869,Customer_5869,UK,2021.09.30,SRC_3
C005870,Customer_5870,United Kingdom,2019/10/21,SRC_90
C005871,Customer_5871,PL,October 26 2018,SRC_55
C005872,Customer_5872,FR,2021.07.06,SRC_34
C005873,Customer_5873,FR,2020.01.23,SRC_28
C005874,Customer_5874,France,09/11/2020,SRC_150
C005875,Customer_5875,PL,2020/02/05,SRC_243
C005876,Customer_5876,,05/09/2019,SRC_203
C005877,Customer_5877,United Kingdom,2021.06.14,SRC_220
C005878,Customer_5878,Polska,2018-10-13,SRC_189
C005879,Customer_5879,PL,2018/06/13,SRC_230
C005880,Customer_5880,FR,2018.07.10,SRC_63
C005881,Customer_5881,PL,23-08-2022,SRC_65
C005882,Customer_5882,United Kingdom,27/02/2018,SRC_227
C005883,Customer_5883,Polska,December 29 2018,SRC_101
C005884,Customer_5884,France,19/06/2020,SRC_158
C005885,Customer_5885,PL,2021/02/27,SRC_86
C005886,Customer_5886,France,30-09-2021,SRC_143
C005887,Customer_5887,,2023.01.22,SRC_220
C005888,Customer_5888,,2020-02-02,SRC_44
C005889,Customer_5889,,2022.10.01,SRC_43
C005890,Customer_5890,FR,10/07/2018,SRC_245
C005891,Customer_5891,United Kingdom,2022/09/13,SRC_206
C005892,Customer_5892,UK,2018/02/04,SRC_37
C005893,Customer_5893,France,2022.02.24,SRC_134
C005894,Customer_5894,UK,2018.11.15,SRC_119
C005895,Customer_5895,France,2018/04/12,SRC_153
C005896,Customer_5896,UK,January 05 2018,SRC_30
C005897,Customer_5897,Polska,11/11/2021,SRC_58
C005898,Customer_5898,,26/01/2018,SRC_49
C005899,Customer_5899,FR,2019-11-21,SRC_166
C005900,Customer_5900,,2019-12-02,SRC_91
C005901,Customer_5901,,25-05-2019,SRC_147
C005902,Customer_5902,France,2018/01/18,SRC_94
C005903,Customer_5903,,January 22 2019,SRC_28
C005904,Customer_5904,Polska,August 23 2023,SRC_55
C005905,Customer_5905,,2022.03.02,SRC_141
C005906,Customer_5906,,2018/12/01,SRC_151
C005907,Customer_5907,Germany,2023/03/15,SRC_250
C005908,Customer_5908,France,2019/11/17,SRC_177
C005909,Customer_5909,Polska,13-04-2022,SRC_133
C005910,Customer_5910,PL,2018.07.26,SRC_235
C005911,Customer_5911,United Kingdom,15-05-2023,SRC_196
C005912,Customer_5912,,2020-06-03,SRC_141
C005913,Customer_5913,FR,26-09-2019,SRC_233
C005914,Customer_5914,,19/05/2023,SRC_206
C005915,Customer_5915,,2021.02.04,SRC_247
C005916,Customer_5916,DE,2018/08/07,SRC_25
C005917,Customer_5917,,20/07/2019,SRC_185
C005918,Customer_5918,France,2019-10-28,SRC_14
C005919,Customer_5919,UK,25-05-2020,SRC_76
C005920,Customer_5920,,2019/06/07,SRC_238
C005921,Customer_5921,United Kingdom,2019/07/09,SRC_243
C005922,Customer_5922,UK,2018.08.31,SRC_23
C005923,Customer_5923,DE,February 15 2021,SRC_72
C005924,Customer_5924,United Kingdom,2019/06/24,SRC_221
C005925,Customer_5925,,2019-03-26,SRC_108
C005926,Customer_5926,Germany,2020/03/14,SRC_3
C005927,Customer_5927,UK,23/02/2018,SRC_10
C005928,Customer_5928,United Kingdom,2018.07.27,SRC_240
C005929,Customer_5929,UK,16/06/2020,SRC_34
C005930,Customer_5930,France,2023.08.02,SRC_218
C005931,Customer_5931,UK,27/02/2019,SRC_96
C005932,Customer_5932,United Kingdom,19/06/2018,SRC_129
C005933,Customer_5933,Polska,2022.09.08,SRC_227
C005934,Customer_5934,PL,2022.07.26,SRC_102
C005935,Customer_5935,United Kingdom,2018/01/12,SRC_212
C005936,Customer_5936,PL,2021/11/11,SRC_204
C005937,Customer_5937,,August 03 2020,SRC_117
C005938,Customer_5938,France,December 28 2021,SRC_232
C005939,Customer_5939,,29-01-2019,SRC_138
C005940,Customer_5940,United Kingdom,2019-06-25,SRC_176
C005941,Customer_5941,PL,26-10-2019,SRC_23
C005942,Customer_5942,FR,October 31 2018,SRC_77
C005943,Customer_5943,FR,17/06/2018,SRC_150
C005944,Customer_5944,,2020-06-12,SRC_242
C005945,Customer_5945,PL,15/12/2020,SRC_216
C005946,Customer_5946,,2021-02-04,SRC_159
C005947,Customer_5947,FR,25/05/2022,SRC_39
C005948,Customer_5948,,29/11/2018,SRC_241
C005949,Customer_5949,Polska,September 16 2022,SRC_4
C005950,Customer_5950,,2018.08.17,SRC_104
C005951,Customer_5951,,February 18 2022,SRC_216
C005952,Customer_5952,FR,2023-03-02,SRC_99
C005953,Customer_5953,United Kingdom,02/06/2022,SRC_22
C005954,Customer_5954,,September 29 2023,SRC_93
C005955,Customer_5955,Germany,2018.09.05,SRC_149
C005956,Customer_5956,DE,2020.11.09,SRC_168
C005957,Customer_5957,PL,December 12 2022,SRC_101
C005958,Customer_5958,United Kingdom,08-06-2021,SRC_198
C005959,Customer_5959,United Kingdom,09-07-2020,SRC_107
C005960,Customer_5960,Germany,2018.02.04,SRC_166
C005961,Customer_5961,,24/03/2022,SRC_117
C005962,Customer_5962,United Kingdom,15/06/2019,SRC_99
C005963,Customer_5963,UK,2022-11-13,SRC_23
C005964,Customer_5964,DE,2019.08.25,SRC_56
C005965,Customer_5965,FR,2019/07/17,SRC_88
C005966,Customer_5966,,2021.08.06,SRC_173
C005967,Customer_5967,UK,2019/02/20,SRC_132
C005968,Customer_5968,,10-06-2018,SRC_189
C005969,Customer_5969,France,2019/02/06,SRC_160
C005970,Customer_5970,FR,2019/08/28,SRC_62
C005971,Customer_5971,DE,2018/12/13,SRC_154
C005972,Customer_5972,,2022.04.07,SRC_57
C005973,Customer_5973,United Kingdom,19/10/2021,SRC_228
C005974,Customer_5974,UK,February 27 2021,SRC_250
C005975,Customer_5975,UK,2022/02/06,SRC_15
C005976,Customer_5976,Germany,18/12/2023,SRC_58
C005977,Customer_5977,United Kingdom,03/12/2020,SRC_244
C005978,Customer_5978,PL,2020-09-13,SRC_21
C005979,Customer_5979,Germany,December 07 2023,SRC_104
C005980,Customer_5980,PL,2022/03/12,SRC_69
C005981,Customer_5981,Germany,2023/03/28,SRC_100
C005982,Customer_5982,,January 05 2021,SRC_85
C005983,Customer_5983,France,03-07-2022,SRC_183
C005984,Customer_5984,DE,06/10/2021,SRC_93
C005985,Customer_5985,United Kingdom,2022.11.24,SRC_145
C005986,Customer_5986,France,January 14 2021,SRC_99
C005987,Customer_5987,,August 22 2023,SRC_247
C005988,Customer_5988,Polska,31/10/2022,SRC_232
C005989,Customer_5989,DE,2019-06-03,SRC_46
C005990,Customer_5990,Germany,2021.03.15,SRC_6
C005991,Customer_5991,,02-02-2018,SRC_86
C005992,Customer_5992,,08-06-2021,SRC_23
C005993,Customer_5993,Germany,January 30 2020,SRC_153
C005994,Customer_5994,UK,2021.08.16,SRC_148
C005995,Customer_5995,FR,2022.06.15,SRC_217
C005996,Customer_5996,France,2020-01-15,SRC_219
C005997,Customer_5997,United Kingdom,February 25 2018,SRC_223
C005998,Customer_5998,DE,14/07/2019,SRC_95
C005999,Customer_5999,,2019.05.02,SRC_47
C006000,Customer_6000,FR,2019.05.17,SRC_14
C006001,Customer_6001,DE,11/03/2020,SRC_203
C006002,Customer_6002,UK,2022-08-29,SRC_78
C006003,Customer_6003,Germany,19/06/2021,SRC_184
C006004,Customer_6004,PL,29-01-2023,SRC_106
C006005,Customer_6005,United Kingdom,19/02/2023,SRC_27
C006006,Customer_6006,PL,03-05-2018,SRC_166
C006007,Customer_6007,Polska,24-07-2023,SRC_211
C006008,Customer_6008,Germany,16/11/2019,SRC_239
C006009,Customer_6009,Polska,2018.11.22,SRC_187
C006010,Customer_6010,,2023-01-04,SRC_235
C006011,Customer_6011,,2021.02.24,SRC_41
C006012,Customer_6012,United Kingdom,2022/01/25,SRC_72
C006013,Customer_6013,UK,09-11-2022,SRC_205
C006014,Customer_6014,France,2020.11.29,SRC_217
C006015,Customer_6015,France,2018-07-19,SRC_128
C006016,Customer_6016,United Kingdom,2019/11/02,SRC_240
C006017,Customer_6017,PL,December 07 2023,SRC_204
C006018,Customer_6018,Germany,28/08/2019,SRC_232
C006019,Customer_6019,France,March 11 2023,SRC_34
C006020,Customer_6020,,October 28 2022,SRC_175
C006021,Customer_6021,Germany,24/07/2022,SRC_50
C006022,Customer_6022,France,2018-01-14,SRC_72
C006023,Customer_6023,PL,2018/07/11,SRC_180
C006024,Customer_6024,Germany,September 17 2019,SRC_239
C006025,Customer_6025,,2018-09-15,SRC_238
C006026,Customer_6026,Germany,2021/08/26,SRC_133
C006027,Customer_6027,PL,2018-05-29,SRC_236
C006028,Customer_6028,UK,2023/06/05,SRC_46
C006029,Customer_6029,UK,2018.09.27,SRC_48
C006030,Customer_6030,Germany,2023/03/12,SRC_217
C006031,Customer_6031,United Kingdom,May 07 2019,SRC_7
C006032,Customer_6032,,18/05/2021,SRC_248
C006033,Customer_6033,,21/05/2019,SRC_196
C006034,Customer_6034,FR,2023/12/08,SRC_178
C006035,Customer_6035,Polska,18/07/2023,SRC_233
C006036,Customer_6036,PL,2020-03-23,SRC_51
C006037,Customer_6037,FR,2021.11.17,SRC_182
C006038,Customer_6038,UK,October 24 2023,SRC_46
C006039,Customer_6039,PL,03-02-2020,SRC_186
C006040,Customer_6040,France,2020.10.05,SRC_33
C006041,Customer_6041,Germany,2021/12/13,SRC_175
C006042,Customer_6042,United Kingdom,19/08/2020,SRC_44
C006043,Customer_6043,UK,19/12/2022,SRC_180
C006044,Customer_6044,,18-02-2020,SRC_155
C006045,Customer_6045,,2019-12-15,SRC_74
C006046,Customer_6046,Germany,2023/04/25,SRC_178
C006047,Customer_6047,United Kingdom,21/12/2021,SRC_34
C006048,Customer_6048,United Kingdom,September 30 2022,SRC_23
C006049,Customer_6049,,2021-12-04,SRC_121
C006050,Customer_6050,FR,2019-01-11,SRC_142
C006051,Customer_6051,France,06-07-2018,SRC_48
C006052,Customer_6052,FR,2023-08-02,SRC_196
C006053,Customer_6053,,11/10/2019,SRC_98
C006054,Customer_6054,PL,2019-02-09,SRC_126
C006055,Customer_6055,Polska,October 01 2019,SRC_26
C006056,Customer_6056,Germany,29-06-2020,SRC_174
C006057,Customer_6057,,2020/01/20,SRC_23
C006058,Customer_6058,France,2022/11/16,SRC_196
C006059,Customer_6059,DE,2023.12.28,SRC_200
C006060,Customer_6060,FR,14/05/2023,SRC_84
C006061,Customer_6061,France,11/12/2020,SRC_38
C006062,Customer_6062,United Kingdom,2020/06/06,SRC_40
C006063,Customer_6063,UK,2019/10/24,SRC_131
C006064,Customer_6064,PL,11-03-2019,SRC_75
C006065,Customer_6065,DE,2019.09.23,SRC_144
C006066,Customer_6066,,2019/09/24,SRC_209
C006067,Customer_6067,UK,2020/01/02,SRC_246
C006068,Customer_6068,Germany,2022-07-17,SRC_97
C006069,Customer_6069,UK,14/10/2021,SRC_96
C006070,Customer_6070,PL,15/05/2022,SRC_214
C006071,Customer_6071,France,2020-09-29,SRC_219
C006072,Customer_6072,Polska,2023-12-18,SRC_70
C006073,Customer_6073,FR,2023.07.08,SRC_27
C006074,Customer_6074,United Kingdom,January 26 2018,SRC_172
C006075,Customer_6075,Germany,27-07-2020,SRC_244
C006076,Customer_6076,DE,2019/05/15,SRC_144
C006077,Customer_6077,Germany,2019-09-01,SRC_228
C006078,Customer_6078,Polska,June 19 2020,SRC_45
C006079,Customer_6079,FR,23-08-2018,SRC_201
C006080,Customer_6080,DE,24/06/2022,SRC_147
C006081,Customer_6081,France,February 05 2022,SRC_17
C006082,Customer_6082,Germany,February 07 2021,SRC_12
C006083,Customer_6083,Germany,2021.07.28,SRC_146
C006084,Customer_6084,Polska,2019/12/15,SRC_169
C006085,Customer_6085,Polska,2022-02-17,SRC_110
C006086,Customer_6086,DE,2018-10-22,SRC_145
C006087,Customer_6087,Germany,September 13 2021,SRC_70
C006088,Customer_6088,PL,10-01-2019,SRC_185
C006089,Customer_6089,FR,16-05-2020,SRC_83
C006090,Customer_6090,France,2023.07.28,SRC_207
C006091,Customer_6091,UK,September 04 2018,SRC_206
C006092,Customer_6092,PL,2019-07-16,SRC_65
C006093,Customer_6093,UK,16/11/2022,SRC_171
C006094,Customer_6094,PL,19-10-2018,SRC_222
C006095,Customer_6095,France,29/01/2019,SRC_187
C006096,Customer_6096,Polska,2019.09.06,SRC_19
C006097,Customer_6097,United Kingdom,2020/09/24,SRC_111
C006098,Customer_6098,,July 11 2022,SRC_137
C006099,Customer_6099,,February 03 2023,SRC_10
C006100,Customer_6100,,November 14 2023,SRC_56
C006101,Customer_6101,Polska,November 07 2019,SRC_126
C006102,Customer_6102,France,2020-08-05,SRC_205
C006103,Customer_6103,,30/01/2020,SRC_113
C006104,Customer_6104,FR,April 26 2018,SRC_246
C006105,Customer_6105,Germany,13-12-2023,SRC_160
C006106,Customer_6106,France,2022.09.18,SRC_61
C006107,Customer_6107,United Kingdom,18/06/2021,SRC_30
C006108,Customer_6108,,2019/01/11,SRC_198
C006109,Customer_6109,FR,2021.09.08,SRC_49
C006110,Customer_6110,PL,2023/10/01,SRC_186
C006111,Customer_6111,,03/10/2021,SRC_60
C006112,Customer_6112,Polska,2019-08-16,SRC_41
C006113,Customer_6113,Polska,2018.10.11,SRC_216
C006114,Customer_6114,PL,November 30 2021,SRC_207
C006115,Customer_6115,FR,2021.01.20,SRC_145
C006116,Customer_6116,France,March 09 2021,SRC_2
C006117,Customer_6117,PL,05/01/2018,SRC_108
C006118,Customer_6118,,March 17 2023,SRC_79
C006119,Customer_6119,DE,November 18 2022,SRC_103
C006120,Customer_6120,DE,09-01-2023,SRC_116
C006121,Customer_6121,DE,December 31 2018,SRC_209
C006122,Customer_6122,United Kingdom,2022.04.29,SRC_110
C006123,Customer_6123,PL,2020.11.18,SRC_9
C006124,Customer_6124,PL,24/07/2022,SRC_91
C006125,Customer_6125,Germany,June 22 2020,SRC_51
C006126,Customer_6126,PL,2022.05.01,SRC_145
C006127,Customer_6127,FR,February 03 2020,SRC_113
C006128,Customer_6128,Polska,2019/03/27,SRC_145
C006129,Customer_6129,Germany,17-07-2019,SRC_179
C006130,Customer_6130,FR,2020.07.01,SRC_53
C006131,Customer_6131,PL,28-02-2022,SRC_120
C006132,Customer_6132,PL,2020.01.05,SRC_90
C006133,Customer_6133,Polska,24-10-2019,SRC_42
C006134,Customer_6134,France,2022/08/21,SRC_53
C006135,Customer_6135,FR,12/05/2021,SRC_21
C006136,Customer_6136,Germany,02-04-2021,SRC_159
C006137,Customer_6137,,05-10-2021,SRC_101
C006138,Customer_6138,Germany,February 27 2021,SRC_169
C006139,Customer_6139,FR,2020.10.12,SRC_249
C006140,Customer_6140,Germany,2020.12.08,SRC_191
C006141,Customer_6141,United Kingdom,2021/06/13,SRC_66
C006142,Customer_6142,Polska,04-06-2021,SRC_32
C006143,Customer_6143,FR,28-09-2020,SRC_63
C006144,Customer_6144,DE,03-02-2021,SRC_116
C006145,Customer_6145,DE,16-07-2020,SRC_226
C006146,Customer_6146,DE,2022.08.07,SRC_5
C006147,Customer_6147,,03/12/2019,SRC_58
C006148,Customer_6148,PL,06-09-2021,SRC_108
C006149,Customer_6149,UK,2023/05/08,SRC_240
C006150,Customer_6150,United Kingdom,2023/12/24,SRC_198
C006151,Customer_6151,,2021-01-09,SRC_64
C006152,Customer_6152,UK,2019-03-01,SRC_229
C006153,Customer_6153,,30/12/2022,SRC_16
C006154,Customer_6154,UK,April 17 2019,SRC_195
C006155,Customer_6155,PL,2023.05.16,SRC_78
C006156,Customer_6156,,25/11/2021,SRC_74
C006157,Customer_6157,FR,2022.02.26,SRC_121
C006158,Customer_6158,,25/06/2019,SRC_10
C006159,Customer_6159,United Kingdom,2018-02-11,SRC_78
C006160,Customer_6160,DE,2022.11.08,SRC_98
C006161,Customer_6161,Polska,2019/08/31,SRC_157
C006162,Customer_6162,United Kingdom,2018-08-12,SRC_37
C006163,Customer_6163,Germany,13/03/2019,SRC_200
C006164,Customer_6164,Polska,2020/04/15,SRC_222
C006165,Customer_6165,France,September 27 2021,SRC_222
C006166,Customer_6166,Germany,2023/12/06,SRC_153
C006167,Customer_6167,FR,2020.02.19,SRC_150
C006168,Customer_6168,Germany,2023-04-15,SRC_143
C006169,Customer_6169,FR,20-11-2018,SRC_157
C006170,Customer_6170,United Kingdom,2018.10.09,SRC_181
C006171,Customer_6171,Germany,07/05/2021,SRC_67
C006172,Customer_6172,Germany,June 13 2022,SRC_57
C006173,Customer_6173,Polska,24/10/2018,SRC_240
C006174,Customer_6174,,2022-02-28,SRC_227
C006175,Customer_6175,United Kingdom,29/04/2021,SRC_49
C006176,Customer_6176,FR,2019/10/08,SRC_190
C006177,Customer_6177,UK,18/05/2018,SRC_50
C006178,Customer_6178,DE,2023.02.17,SRC_47
C006179,Customer_6179,DE,24/07/2022,SRC_168
C006180,Customer_6180,Polska,2018.03.18,SRC_60
C006181,Customer_6181,France,30-08-2022,SRC_190
C006182,Customer_6182,FR,2018-04-25,SRC_142
C006183,Customer_6183,Germany,31-07-2019,SRC_221
C006184,Customer_6184,DE,12-04-2022,SRC_246
C006185,Customer_6185,PL,2019/09/19,SRC_23
C006186,Customer_6186,France,2022.11.30,SRC_17
C006187,Customer_6187,France,15/12/2020,SRC_10
C006188,Customer_6188,DE,2020.05.01,SRC_15
C006189,Customer_6189,UK,24-07-2020,SRC_204
C006190,Customer_6190,Germany,12/07/2018,SRC_42
C006191,Customer_6191,,February 22 2021,SRC_101
C006192,Customer_6192,Germany,January 13 2020,SRC_193
C006193,Customer_6193,Germany,16/10/2019,SRC_52
C006194,Customer_6194,UK,02/11/2023,SRC_160
C006195,Customer_6195,United Kingdom,08/02/2018,SRC_5
C006196,Customer_6196,UK,September 14 2021,SRC_147
C006197,Customer_6197,Polska,01/06/2020,SRC_225
C006198,Customer_6198,PL,2020-07-29,SRC_57
C006199,Customer_6199,United Kingdom,November 04 2020,SRC_120
C006200,Customer_6200,France,2018/10/05,SRC_178
C006201,Customer_6201,Polska,October 19 2022,SRC_94
C006202,Customer_6202,PL,November 28 2022,SRC_37
C006203,Customer_6203,France,2021.11.23,SRC_64
C006204,Customer_6204,PL,2019.12.12,SRC_165
C006205,Customer_6205,Germany,2020-05-12,SRC_21
C006206,Customer_6206,UK,2020/08/03,SRC_149
C006207,Customer_6207,,November 24 2020,SRC_44
C006208,Customer_6208,United Kingdom,29/04/2018,SRC_70
C006209,Customer_6209,UK,11/07/2018,SRC_139
C006210,Customer_6210,DE,2023-02-21,SRC_243
C006211,Customer_6211,,2018-03-09,SRC_117
C006212,Customer_6212,UK,2019/11/01,SRC_205
C006213,Customer_6213,UK,2021-04-13,SRC_226
C006214,Customer_6214,Germany,August 28 2018,SRC_209
C006215,Customer_6215,FR,2020/11/26,SRC_227
C006216,Customer_6216,,2023/03/10,SRC_199
C006217,Customer_6217,Polska,2023/05/05,SRC_163
C006218,Customer_6218,France,2021.08.08,SRC_106
C006219,Customer_6219,Polska,2020.01.20,SRC_13
C006220,Customer_6220,FR,2022/01/13,SRC_139
C006221,Customer_6221,United Kingdom,11/12/2022,SRC_202
C006222,Customer_6222,France,2019.08.31,SRC_130
C006223,Customer_6223,Polska,07/01/2020,SRC_82
C006224,Customer_6224,,14-06-2018,SRC_201
C006225,Customer_6225,Germany,April 28 2022,SRC_195
C006226,Customer_6226,,2021/02/28,SRC_66
C006227,Customer_6227,,27/08/2019,SRC_125
C006228,Customer_6228,United Kingdom,February 08 2020,SRC_147
C006229,Customer_6229,Polska,2020-02-03,SRC_34
C006230,Customer_6230,Polska,2018-12-19,SRC_31
C006231,Customer_6231,,19-02-2023,SRC_11
C006232,Customer_6232,United Kingdom,2021/11/20,SRC_142
C006233,Customer_6233,FR,2018/07/24,SRC_235
C006234,Customer_6234,Polska,2023-02-05,SRC_221
C006235,Customer_6235,France,2021/04/08,SRC_10
C006236,Customer_6236,United Kingdom,2019.09.11,SRC_27
C006237,Customer_6237,,2020/10/28,SRC_91
C006238,Customer_6238,UK,2021/07/27,SRC_227
C006239,Customer_6239,Polska,2023-07-17,SRC_45
C006240,Customer_6240,UK,August 06 2019,SRC_243
C006241,Customer_6241,FR,08/11/2020,SRC_57
C006242,Customer_6242,,05/02/2023,SRC_42
C006243,Customer_6243,PL,2022.01.17,SRC_39
C006244,Customer_6244,UK,April 08 2019,SRC_46
C006245,Customer_6245,FR,2021/08/05,SRC_208
C006246,Customer_6246,DE,16/04/2022,SRC_233
C006247,Customer_6247,United Kingdom,2018/01/07,SRC_139
C006248,Customer_6248,United Kingdom,2020.04.08,SRC_76
C006249,Customer_6249,DE,2022-12-19,SRC_79
C006250,Customer_6250,,October 26 2023,SRC_131
C006251,Customer_6251,,2021-09-16,SRC_70
C006252,Customer_6252,France,27/03/2018,SRC_3
C006253,Customer_6253,Germany,27-03-2022,SRC_176
C006254,Customer_6254,Germany,20-10-2018,SRC_197
C006255,Customer_6255,Germany,2020/02/16,SRC_115
C006256,Customer_6256,France,20-11-2020,SRC_180
C006257,Customer_6257,UK,June 16 2022,SRC_163
C006258,Customer_6258,United Kingdom,18-10-2019,SRC_190
C006259,Customer_6259,Germany,24/08/2022,SRC_69
C006260,Customer_6260,UK,January 27 2023,SRC_122
C006261,Customer_6261,Germany,30/11/2019,SRC_234
C006262,Customer_6262,Germany,2019-09-22,SRC_108
C006263,Customer_6263,Polska,2022.06.24,SRC_139
C006264,Customer_6264,Polska,04-08-2019,SRC_35
C006265,Customer_6265,PL,19-02-2022,SRC_186
C006266,Customer_6266,UK,11-09-2019,SRC_74
C006267,Customer_6267,Polska,2018.10.20,SRC_237
C006268,Customer_6268,FR,2020-06-13,SRC_39
C006269,Customer_6269,,2021.07.25,SRC_194
C006270,Customer_6270,,06/07/2022,SRC_112
C006271,Customer_6271,United Kingdom,2023/03/13,SRC_185
C006272,Customer_6272,UK,01/08/2022,SRC_212
C006273,Customer_6273,,2021/04/30,SRC_196
C006274,Customer_6274,UK,June 25 2018,SRC_97
C006275,Customer_6275,Polska,2021/10/05,SRC_67
C006276,Customer_6276,,2023-10-08,SRC_166
C006277,Customer_6277,,2021-10-23,SRC_50
C006278,Customer_6278,United Kingdom,15/03/2019,SRC_168
C006279,Customer_6279,,2018-06-15,SRC_70
C006280,Customer_6280,,30/12/2023,SRC_181
C006281,Customer_6281,UK,2018/09/21,SRC_22
C006282,Customer_6282,UK,2019-09-14,SRC_244
C006283,Customer_6283,UK,2018.11.09,SRC_192
C006284,Customer_6284,DE,2023/09/26,SRC_234
C006285,Customer_6285,Polska,06-03-2022,SRC_40
C006286,Customer_6286,FR,05-09-2022,SRC_128
C006287,Customer_6287,FR,2021-05-05,SRC_27
C006288,Customer_6288,,26-03-2019,SRC_84
C006289,Customer_6289,DE,August 28 2018,SRC_80
C006290,Customer_6290,DE,2019/07/02,SRC_1
C006291,Customer_6291,PL,10/05/2022,SRC_146
C006292,Customer_6292,,August 02 2023,SRC_164
C006293,Customer_6293,,22/05/2023,SRC_213
C006294,Customer_6294,Germany,2023.11.04,SRC_199
C006295,Customer_6295,FR,2022.07.04,SRC_243
C006296,Customer_6296,FR,2021/06/27,SRC_31
C006297,Customer_6297,,2022/11/19,SRC_34
C006298,Customer_6298,United Kingdom,2021/04/28,SRC_47
C006299,Customer_6299,Polska,2019/08/01,SRC_239
C006300,Customer_6300,FR,17/08/2019,SRC_20
C006301,Customer_6301,United Kingdom,2020-01-20,SRC_79
C006302,Customer_6302,Polska,2018.07.06,SRC_42
C006303,Customer_6303,,02-11-2020,SRC_56
C006304,Customer_6304,Polska,2021/02/26,SRC_125
C006305,Customer_6305,,2019-04-04,SRC_121
C006306,Customer_6306,,03/01/2023,SRC_212
C006307,Customer_6307,FR,11-02-2021,SRC_177
C006308,Customer_6308,,2019/01/31,SRC_42
C006309,Customer_6309,,2020-03-26,SRC_189
C006310,Customer_6310,,2018-03-23,SRC_57
C006311,Customer_6311,FR,September 26 2022,SRC_6
C006312,Customer_6312,UK,2018-01-09,SRC_2
C006313,Customer_6313,Germany,2020/03/16,SRC_42
C006314,Customer_6314,,10/10/2021,SRC_140
C006315,Customer_6315,FR,2020-02-12,SRC_1
C006316,Customer_6316,Germany,2018.07.10,SRC_208
C006317,Customer_6317,UK,11/01/2021,SRC_227
C006318,Customer_6318,,20-08-2020,SRC_182
C006319,Customer_6319,PL,26-12-2021,SRC_177
C006320,Customer_6320,UK,08-09-2022,SRC_44
C006321,Customer_6321,,2018-09-13,SRC_116
C006322,Customer_6322,FR,2023/12/28,SRC_111
C006323,Customer_6323,UK,February 17 2023,SRC_239
C006324,Customer_6324,United Kingdom,19/07/2020,SRC_217
C006325,Customer_6325,,27-04-2020,SRC_157
C006326,Customer_6326,FR,14/04/2020,SRC_209
C006327,Customer_6327,France,2022/07/28,SRC_22
C006328,Customer_6328,,2021/10/09,SRC_30
C006329,Customer_6329,,07/07/2022,SRC_102
C006330,Customer_6330,France,06/03/2019,SRC_112
C006331,Customer_6331,,2021-06-02,SRC_1
C006332,Customer_6332,Polska,17/02/2020,SRC_170
C006333,Customer_6333,,05/10/2019,SRC_231
C006334,Customer_6334,United Kingdom,2019-09-17,SRC_173
C006335,Customer_6335,,2023/09/13,SRC_249
C006336,Customer_6336,United Kingdom,01/12/2021,SRC_119
C006337,Customer_6337,,17-09-2018,SRC_123
C006338,Customer_6338,Germany,March 23 2018,SRC_244
C006339,Customer_6339,France,July 13 2023,SRC_25
C006340,Customer_6340,PL,2022/09/27,SRC_186
C006341,Customer_6341,Germany,2019-11-16,SRC_163
C006342,Customer_6342,,2023-11-11,SRC_220
C006343,Customer_6343,DE,2020-10-10,SRC_160
C006344,Customer_6344,UK,29-03-2023,SRC_114
C006345,Customer_6345,FR,April 24 2019,SRC_236
C006346,Customer_6346,,2019.03.30,SRC_249
C006347,Customer_6347,,13-09-2022,SRC_219
C006348,Customer_6348,,08-10-2020,SRC_178
C006349,Customer_6349,DE,2021/12/04,SRC_128
C006350,Customer_6350,UK,2018/03/10,SRC_211
C006351,Customer_6351,UK,May 20 2022,SRC_95
C006352,Customer_6352,FR,December 27 2023,SRC_196
C006353,Customer_6353,UK,20-12-2021,SRC_213
C006354,Customer_6354,Polska,2019.07.21,SRC_115
C006355,Customer_6355,United Kingdom,15-06-2021,SRC_130
C006356,Customer_6356,,2019.10.28,SRC_84
C006357,Customer_6357,United Kingdom,2021/01/22,SRC_112
C006358,Customer_6358,PL,2022/12/26,SRC_77
C006359,Customer_6359,UK,April 03 2018,SRC_69
C006360,Customer_6360,France,08-08-2019,SRC_106
C006361,Customer_6361,FR,2021-06-01,SRC_196
